,ID_transaccion,Rut,Fecha,Monto,Local
10618,21780,22770980,2020-01-04 23:19:36.388324254,19850,L2
10619,16652,22770980,2020-01-09 17:27:25.304496300,68262,L12
10620,11843,22770980,2020-01-06 17:12:19.084478412,65854,L16
10621,21076,22770980,2020-01-10 23:42:05.180909017,47351,L15
10622,15518,22770980,2020-01-09 08:08:28.138873079,47496,L14
10623,19319,22770980,2020-01-07 18:34:37.632327831,85817,L7
10624,16151,22770980,2020-01-07 14:11:53.618993414,69512,L3
10625,11218,22770980,2020-01-09 13:31:44.057240426,32850,L13
10626,19134,22770980,2020-01-11 08:28:50.482153020,32448,L7
10627,18072,22770980,2020-01-02 08:26:01.883079925,56174,L12
10628,15343,22770980,2020-01-09 23:02:16.694040165,48133,L4
10629,16899,22775497,2020-01-10 08:57:17.547768111,39371,L11
10630,17536,22775497,2020-01-09 02:09:08.532401008,21728,L10
10631,15713,22775497,2020-01-01 09:52:26.304577607,69734,L9
10632,15831,22775497,2020-01-05 23:27:13.010813887,3833,L15
10633,20945,22775497,2020-01-06 18:37:19.206439547,39449,L15
10634,11709,22775497,2020-01-10 21:38:26.821692820,59607,L11
10635,16427,22775497,2020-01-05 18:58:02.624603626,36021,L4
10636,18835,22775497,2020-01-06 16:46:33.592975038,21535,L5
10637,13773,22775497,2020-01-09 07:19:31.705016668,80102,L2
10638,13142,22775497,2020-01-05 09:46:49.106431417,39166,L13
10639,21208,22775497,2020-01-10 05:13:11.771688755,74418,L10
10640,20971,22775497,2020-01-05 07:16:07.981136677,45996,L12
10641,18147,22775497,2020-01-01 21:20:10.927717700,71716,L9
10642,19283,22775497,2020-01-03 17:21:41.081388730,78257,L17
10643,16694,22775497,2020-01-08 09:05:15.245141881,46589,L17
10644,14968,22775497,2020-01-07 16:10:22.879908935,48391,L1
10645,16773,22775497,2020-01-02 16:13:32.553866168,64616,L10
10646,18898,22775497,2020-01-03 05:24:19.143019757,56812,L11
10647,15215,22794464,2020-01-09 21:46:17.494105211,66560,L3
10648,18123,22794464,2020-01-02 09:16:15.591511505,5450,L11
10649,13048,22794464,2020-01-07 22:35:27.977884380,65259,L12
10650,11615,22794464,2020-01-04 23:10:35.466298073,8100,L15
10651,19951,22794464,2020-01-10 14:54:02.605089844,48369,L9
10652,17909,22794464,2020-01-03 10:16:40.471583055,66132,L2
10653,13879,22794464,2020-01-11 12:25:49.003984063,23308,L6
10654,15815,22794464,2020-01-06 12:00:38.637287584,52017,L6
10655,16669,22794464,2020-01-01 21:38:12.771770062,24234,L14
10656,21874,22794464,2020-01-08 03:08:30.187820148,3632,L2
10657,15050,22794464,2020-01-05 08:57:52.672575006,27649,L10
10658,18424,22800608,2020-01-05 12:13:38.408000650,4283,L2
10659,11964,22800608,2020-01-02 09:22:41.964387348,20784,L4
10660,10227,22800608,2020-01-09 16:21:44.301162696,84886,L4
10661,13611,22800608,2020-01-06 22:34:17.728270591,41321,L7
10662,10187,22800608,2020-01-03 10:43:43.237661598,13834,L2
10663,10180,22800608,2020-01-04 20:14:08.849499959,27006,L2
10664,12630,22800608,2020-01-08 03:14:56.560695991,51485,L12
10665,10143,22800608,2020-01-01 08:35:09.830067485,32469,L6
10666,18483,22800608,2020-01-03 03:02:38.939751199,65919,L13
10667,13073,22800608,2020-01-06 16:02:46.257419302,63163,L17
10668,17806,22800608,2020-01-11 04:03:31.919668265,52842,L17
10669,17674,22800608,2020-01-06 11:14:16.752581510,4077,L8
10670,22243,22800608,2020-01-07 04:27:10.961866818,74248,L17
10671,18937,22808767,2020-01-11 03:33:54.604439385,72038,L9
10672,21221,22808767,2020-01-01 20:10:38.100658590,22496,L11
10673,12270,22808767,2020-01-05 19:00:37.173753963,54453,L2
10674,19621,22808767,2020-01-03 10:17:57.746158224,28111,L5
10675,17234,22808767,2020-01-03 03:41:17.177006260,50429,L3
10676,17756,22808767,2020-01-03 12:06:08.810472396,41907,L5
10677,13658,22808767,2020-01-07 07:19:45.754939426,33759,L1
10678,20959,22808767,2020-01-04 15:25:39.344662167,34976,L17
10679,14643,22808767,2020-01-07 19:09:24.045857386,29707,L6
10680,22123,22808767,2020-01-10 10:46:45.886657451,40345,L16
10681,13581,22820324,2020-01-06 21:35:03.097812830,52638,L6
10682,12252,22820324,2020-01-01 05:51:35.959021058,62423,L1
10683,17620,22820324,2020-01-09 11:25:31.148873892,40783,L1
10684,14080,22820324,2020-01-04 12:35:39.100739897,56658,L3
10685,17875,22820324,2020-01-11 03:28:45.506138710,31177,L8
10686,20023,22820324,2020-01-08 14:31:05.712659565,73892,L9
10687,17002,22820324,2020-01-09 08:25:12.708350272,84977,L10
10688,14010,22820324,2020-01-08 03:13:39.286120822,63859,L7
10689,12599,22820324,2020-01-06 04:42:45.281730222,27458,L15
10690,11371,22820324,2020-01-03 10:51:26.885112610,1943,L6
10691,19375,22820324,2020-01-03 21:03:12.308317749,53069,L5
10692,22258,22820324,2020-01-04 06:07:59.453614114,74812,L9
10693,12217,22820324,2020-01-03 20:54:11.386291568,75078,L14
10694,21472,22820324,2020-01-11 12:39:59.024310919,46799,L15
10695,14055,22820324,2020-01-10 11:06:05.005284982,9590,L10
10696,13771,22820324,2020-01-11 08:31:25.031303358,15199,L8
10697,17504,22820324,2020-01-01 08:35:09.830067485,59251,L14
10698,12421,22820324,2020-01-04 08:10:20.538255142,83286,L1
10699,21582,22820324,2020-01-01 21:44:39.144645906,35125,L15
10700,16413,22820324,2020-01-11 00:37:27.987641271,69854,L7
10701,20382,22822324,2020-01-07 00:05:44.223107569,81766,L16
10702,21565,22822324,2020-01-08 16:17:59.502398569,57323,L10
10703,15025,22822324,2020-01-07 02:04:13.484023091,87598,L6
10704,15746,22822324,2020-01-09 11:48:42.091226929,41943,L7
10705,18242,22822324,2020-01-10 21:03:40.408163265,67019,L15
10706,21295,22822324,2020-01-06 18:06:24.616635498,53643,L14
10707,15364,22822324,2020-01-09 02:36:11.298479551,53908,L15
10708,10545,22822324,2020-01-06 14:53:13.430360191,67577,L8
10709,17195,22822324,2020-01-02 19:29:18.289291812,62654,L15
10710,18462,22822324,2020-01-05 19:05:46.272054638,66277,L4
10711,10462,22822324,2020-01-01 19:47:27.158305553,75862,L17
10712,19339,22822324,2020-01-03 19:43:21.284657289,79793,L15
10713,12569,22822324,2020-01-01 01:36:35.593137653,16663,L11
10714,17256,22822324,2020-01-03 00:08:46.872103423,56289,L4
10715,19038,22822324,2020-01-09 13:29:09.508090088,12066,L3
10716,13949,22822324,2020-01-11 02:08:54.482478250,38891,L9
10717,12723,22823580,2020-01-03 21:12:13.230343930,60037,L11
10718,17275,22823580,2020-01-08 06:07:31.353768599,74579,L9
10719,21590,22823580,2020-01-04 05:34:30.314659728,11425,L8
10720,15197,22823580,2020-01-04 12:57:32.768517765,64933,L8
10721,18938,22823580,2020-01-05 17:11:08.834864623,5327,L11
10722,20547,22823580,2020-01-05 06:06:35.154077567,68959,L11
10723,11345,22823580,2020-01-03 04:19:55.414261322,25280,L11
10724,16094,22823580,2020-01-10 23:26:37.886006992,53039,L10
10725,11538,22823580,2020-01-11 11:11:07.078624278,8082,L3
10726,12253,22823580,2020-01-11 10:23:27.919343036,4695,L12
10727,14923,22823580,2020-01-08 04:36:04.858931620,72154,L3
10728,14167,22823580,2020-01-03 19:42:04.010082120,34573,L8
10729,15987,22823580,2020-01-02 03:09:12.337588421,59193,L2
10730,10912,22823580,2020-01-08 10:37:59.014554028,21457,L3
10731,10133,22823721,2020-01-11 10:58:14.332872591,72667,L13
10732,20795,22823721,2020-01-03 09:39:19.508903162,39889,L5
10733,12881,22823721,2020-01-10 12:13:03.283193755,56497,L10
10734,15786,22823721,2020-01-11 16:11:12.054638588,22319,L12
10735,19011,22823721,2020-01-02 21:50:58.492560370,33784,L13
10736,15280,22823721,2020-01-04 01:13:03.575900479,60843,L8
10737,16387,22823721,2020-01-03 08:58:06.722497764,21828,L8
10738,21336,22823721,2020-01-09 08:52:15.474428815,14929,L11
10739,12921,22823721,2020-01-01 09:36:59.009675583,83955,L10
10740,19217,22823721,2020-01-01 06:09:37.803073420,57871,L8
10741,20929,22823721,2020-01-08 10:18:39.895926498,20682,L14
10742,20369,22823721,2020-01-03 21:49:34.193023823,26629,L3
10743,19593,22823721,2020-01-05 19:40:32.685584193,10239,L6
10744,11379,22824233,2020-01-01 08:17:07.986015123,17358,L6
10745,12367,22824233,2020-01-03 01:28:37.895763883,10061,L4
10746,21518,22824233,2020-01-09 05:00:26.050898447,61031,L7
10747,21256,22824233,2020-01-03 14:49:42.681518822,30738,L2
10748,11881,22824233,2020-01-05 10:19:00.970810635,23362,L11
10749,15730,22824233,2020-01-11 23:47:07.254248312,13144,L3
10750,15939,22824233,2020-01-04 18:54:17.825839499,19034,L2
10751,20671,22824233,2020-01-04 00:02:13.474266200,35153,L10
10752,11473,22824233,2020-01-01 02:37:07.498170582,22900,L3
10753,13405,22824233,2020-01-05 02:53:23.967802260,50771,L4
10754,14704,22824233,2020-01-02 14:06:02.370924465,23841,L17
10755,17948,22824233,2020-01-02 21:32:56.648508008,61566,L4
10756,17130,22824233,2020-01-05 04:20:58.638913732,53305,L17
10757,21757,22832466,2020-01-10 04:59:01.751361899,41098,L16
10758,20689,22832466,2020-01-11 22:58:10.820391901,22055,L13
10759,19504,22832466,2020-01-08 08:09:52.438409626,71233,L5
10760,10938,22832466,2020-01-04 18:58:09.649565005,29951,L1
10761,21412,22832466,2020-01-08 09:02:40.695991544,78233,L16
10762,11238,22832466,2020-01-06 10:52:23.084803642,23150,L15
10763,21596,22832466,2020-01-03 08:22:03.034393040,30357,L14
10764,22167,22832466,2020-01-10 16:17:45.452475811,7974,L5
10765,17762,22832466,2020-01-06 18:02:32.792909992,40837,L8
10766,18723,22832466,2020-01-06 11:36:10.420359378,28796,L7
10767,17646,22832466,2020-01-03 19:15:01.244003577,81121,L15
10768,20340,22832466,2020-01-11 01:47:00.814700382,84979,L14
10769,12785,22832466,2020-01-07 02:15:48.955199609,85431,L4
10770,12789,22833272,2020-01-01 13:59:43.023010000,36012,L9
10771,11839,22833272,2020-01-08 00:01:45.374420684,64172,L7
10772,19709,22833272,2020-01-05 22:15:05.634604439,49312,L14
10773,14924,22833272,2020-01-02 10:03:54.750792747,49325,L7
10774,19422,22833272,2020-01-07 06:15:22.026180990,29176,L12
10775,11274,22833272,2020-01-11 21:28:01.600130091,19269,L14
10776,19205,22833272,2020-01-02 22:28:19.455240263,87660,L4
10777,20215,22833272,2020-01-01 08:28:43.457191641,74236,L14
10778,12288,22833272,2020-01-08 16:39:53.170176437,22229,L5
10779,15801,22833272,2020-01-02 17:46:16.323278315,79370,L12
10780,17178,22833272,2020-01-06 05:35:33.539312139,33441,L17
10781,21989,22834735,2020-01-01 01:36:35.593137653,14919,L10
10782,15531,22834735,2020-01-06 19:03:04.697942922,56098,L2
10783,18386,22834735,2020-01-10 10:42:54.062931945,24113,L3
10784,18189,22834735,2020-01-08 17:18:31.407431498,32543,L11
10785,21715,22834735,2020-01-01 22:45:11.049678835,89273,L14
10786,13479,22834735,2020-01-03 21:14:47.779494267,30500,L1
10787,17189,22834735,2020-01-11 00:52:55.282543296,85383,L16
10788,15394,22834735,2020-01-02 22:02:33.963736889,7020,L12
10789,15060,22834735,2020-01-01 23:22:32.012358728,83775,L7
10790,14230,22834735,2020-01-01 19:04:57.097324985,39649,L5
10791,19253,22834735,2020-01-03 02:08:33.407594113,83884,L12
10792,21311,22834735,2020-01-04 23:17:01.839173916,57144,L7
10793,21564,22834735,2020-01-08 17:33:58.702333523,67076,L10
10794,15959,22834735,2020-01-01 09:27:58.087649402,22834,L12
10795,10446,22834735,2020-01-08 23:10:07.366452557,64088,L13
10796,18282,22834735,2020-01-07 17:50:50.296772095,11068,L14
10797,20003,22834735,2020-01-08 21:23:13.576713554,76839,L17
10798,20229,22838032,2020-01-08 03:08:30.187820148,42414,L15
10799,12465,22838032,2020-01-09 23:47:21.304171070,5373,L8
10800,14022,22838032,2020-01-03 00:35:49.638181966,45601,L11
10801,10497,22838032,2020-01-07 13:01:03.517359134,55725,L9
10802,15998,22838032,2020-01-08 10:05:47.150174811,14721,L12
10803,17823,22838032,2020-01-08 15:32:54.892267664,58954,L6
10804,12848,22838032,2020-01-07 18:44:55.828929181,88190,L1
10805,11051,22838032,2020-01-10 10:10:42.198552727,24873,L3
10806,13450,22838032,2020-01-09 08:43:14.552402634,82632,L17
10807,13740,22838032,2020-01-05 13:57:57.648589316,6022,L8
10808,16890,22838032,2020-01-02 23:46:53.204325554,70614,L6
10809,10148,22838032,2020-01-06 06:29:39.071469225,29113,L6
10810,12623,22838032,2020-01-04 01:55:33.636881047,38974,L3
10811,10144,22838032,2020-01-10 15:42:59.038946255,67720,L17
10812,10896,22838032,2020-01-06 19:26:15.640295959,70478,L2
10813,12658,22838032,2020-01-07 13:02:20.791934303,4652,L17
10814,15561,22838032,2020-01-02 03:16:55.985039434,51828,L17
10815,14682,22839401,2020-01-01 01:05:41.003333604,78188,L16
10816,21028,22839401,2020-01-07 13:52:34.500365883,7522,L11
10817,14639,22839401,2020-01-05 19:46:59.058460037,12343,L17
10818,16800,22839401,2020-01-05 07:38:01.648914545,80856,L1
10819,18219,22839401,2020-01-06 01:30:51.370030083,3010,L11
10820,13101,22839401,2020-01-01 21:52:22.792096918,55653,L16
10821,19302,22839401,2020-01-09 16:38:28.870639889,8834,L8
10822,18999,22839401,2020-01-06 19:12:05.619969103,40748,L5
10823,11934,22839401,2020-01-06 00:58:39.505650865,20682,L11
10824,10631,22839401,2020-01-09 13:44:36.802992113,63756,L10
10825,16088,22840007,2020-01-07 09:37:34.134482478,34043,L14
10826,10037,22840007,2020-01-08 18:57:41.549719489,87792,L1
10827,21281,22840007,2020-01-01 10:02:44.501178957,43675,L2
10828,16822,22840007,2020-01-05 23:18:12.088787706,38899,L13
10829,17649,22840007,2020-01-09 21:24:23.826327343,78960,L15
10830,10201,22840007,2020-01-01 07:26:54.277583543,4697,L7
10831,20123,22840007,2020-01-03 12:35:46.125701276,60925,L17
10832,13478,22840007,2020-01-01 08:42:53.477518497,51258,L17
10833,21266,22840007,2020-01-03 02:26:35.251646475,63054,L1
10834,16511,22840007,2020-01-07 20:58:52.384746727,2638,L17
10835,17711,22840007,2020-01-04 08:52:50.599235710,14902,L14
10836,10526,22840007,2020-01-07 00:28:55.165460606,13199,L17
10837,18122,22840007,2020-01-01 04:51:04.053988129,17142,L15
10838,16486,22840007,2020-01-03 22:44:56.999756077,70016,L10
10839,10911,22841685,2020-01-10 13:17:27.011952191,23158,L7
10840,11997,22841685,2020-01-09 23:38:20.382144889,23852,L1
10841,10680,22841685,2020-01-06 19:49:26.582648995,25221,L4
10842,14895,22841685,2020-01-02 18:12:01.814781689,21310,L5
10843,14624,22841685,2020-01-09 04:59:08.776323278,47351,L2
10844,17634,22841685,2020-01-05 02:01:52.984795511,62436,L1
10845,22203,22841685,2020-01-09 13:36:53.155541100,8682,L12
10846,12018,22841685,2020-01-03 20:41:18.640539881,35367,L17
10847,10103,22841685,2020-01-07 07:19:45.754939426,26209,L15
10848,14497,22841685,2020-01-05 16:58:16.089112936,71830,L12
10849,15026,22841685,2020-01-06 22:45:53.199447109,52951,L4
10850,20098,22841685,2020-01-02 17:11:29.909748760,6111,L14
10851,15972,22841685,2020-01-07 08:58:55.897227416,84910,L4
10852,18733,22841685,2020-01-07 21:16:54.228799089,70661,L12
10853,10507,22841685,2020-01-07 06:55:17.538011220,69099,L8
10854,21276,22841685,2020-01-05 18:28:25.309374745,9195,L6
10855,17132,22841685,2020-01-07 23:26:58.960891129,80053,L15
10856,13850,22847187,2020-01-04 06:11:51.277339621,49673,L6
10857,10730,22847187,2020-01-01 06:22:30.548825107,76833,L1
10858,20189,22847187,2020-01-10 20:26:19.445483372,67011,L2
10859,10014,22847187,2020-01-02 15:41:20.689486950,31280,L6
10860,11915,22847187,2020-01-06 10:11:10.298398243,63558,L3
10861,11273,22847187,2020-01-08 07:54:25.143507602,6526,L7
10862,16102,22847187,2020-01-03 10:25:41.393609236,55881,L6
10863,14920,22847187,2020-01-05 06:50:22.489633303,58602,L15
10864,20498,22847187,2020-01-07 05:54:45.632978290,77716,L3
10865,21091,22847187,2020-01-07 19:26:08.615334580,50980,L7
10866,14278,22847187,2020-01-10 04:25:32.612407512,2816,L12
10867,14394,22847187,2020-01-05 15:33:15.967151801,11897,L10
10868,17761,22847187,2020-01-09 11:29:22.972599398,23478,L4
10869,19629,22847187,2020-01-11 18:23:51.335880966,47896,L2
10870,17994,22847187,2020-01-01 10:25:55.443531994,84936,L9
10871,20445,22847187,2020-01-01 19:17:49.843076672,65408,L1
10872,12586,22847187,2020-01-02 03:09:12.337588421,9518,L16
10873,16277,22874944,2020-01-10 03:03:07.039596715,7704,L10
10874,19846,22874944,2020-01-07 19:08:06.771282218,29684,L8
10875,14058,22874944,2020-01-09 05:54:31.583055533,5532,L13
10876,16140,22874944,2020-01-04 20:07:42.476624115,30550,L8
10877,21279,22874944,2020-01-11 18:14:50.413854785,24741,L5
10878,21111,22874944,2020-01-06 04:29:52.535978534,13878,L10
10879,20999,22874944,2020-01-08 02:55:37.442068460,59369,L5
10880,11963,22874944,2020-01-02 18:42:56.404585738,11740,L8
10881,10482,22874944,2020-01-09 06:29:17.996585088,6429,L16
10882,10207,22874944,2020-01-03 12:21:36.105374420,65785,L12
10883,15369,22874944,2020-01-08 02:38:52.872591267,33575,L12
10884,12235,22874944,2020-01-02 16:34:08.947068867,3218,L3
10885,10611,22874944,2020-01-03 22:01:09.664200341,10121,L17
10886,12108,22874944,2020-01-03 10:25:41.393609236,5698,L14
10887,13278,22874944,2020-01-02 14:31:47.862427839,51097,L15
10888,13312,22874944,2020-01-07 08:15:08.561671680,17599,L5
10889,19703,22874944,2020-01-03 00:17:47.794129604,27571,L12
10890,12498,22874944,2020-01-03 13:38:52.579884543,29333,L2
10891,19267,22874944,2020-01-08 12:10:42.783966176,79005,L16
10892,21525,22874944,2020-01-05 18:34:51.682250589,2451,L3
10893,22119,22882503,2020-01-11 11:35:35.295552484,30985,L2
10894,11908,22882503,2020-01-05 06:13:01.526953410,32187,L15
10895,22228,22882503,2020-01-02 11:09:35.754126351,72703,L7
10896,15182,22882503,2020-01-03 00:24:14.167005447,77489,L1
10897,11672,22882503,2020-01-02 13:53:09.625172778,15284,L13
10898,10434,22882503,2020-01-01 05:37:25.938694202,60359,L1
10899,13911,22882503,2020-01-01 22:12:59.185299617,57178,L15
10900,21367,22882503,2020-01-05 16:35:05.146759899,49611,L12
10901,17824,22882503,2020-01-06 07:57:13.742580697,72259,L12
10902,15362,22882503,2020-01-03 01:26:03.346613545,6096,L5
10903,18053,22882503,2020-01-10 01:25:14.171883893,21057,L8
10904,21986,22882503,2020-01-08 01:20:19.123505976,14891,L11
10905,12666,22886474,2020-01-05 06:29:46.096430604,3084,L17
10906,17261,22886474,2020-01-07 02:46:43.545003658,54094,L15
10907,17258,22886474,2020-01-11 11:09:49.804049109,57815,L12
10908,12449,22886474,2020-01-04 02:21:19.128384421,37648,L9
10909,21682,22886474,2020-01-09 06:29:17.996585088,52845,L8
10910,15204,22886474,2020-01-03 08:43:56.702170908,24929,L5
10911,15054,22886474,2020-01-10 15:46:50.862671762,53539,L2
10912,10988,22886474,2020-01-05 04:31:16.835515082,40082,L9
10913,12290,22886474,2020-01-10 15:19:48.096593219,16637,L3
10914,14215,22886474,2020-01-08 07:54:25.143507602,75373,L10
10915,17214,22886474,2020-01-02 11:30:12.147329051,76263,L8
10916,10367,22886474,2020-01-02 15:54:13.435238637,89367,L1
10917,20029,22886474,2020-01-02 00:53:58.507195706,5906,L9
10918,18367,22886474,2020-01-04 02:25:10.952109927,87323,L3
10919,13663,22893394,2020-01-10 02:24:28.802341653,41792,L4
10920,22121,22893394,2020-01-04 03:54:02.897796568,65224,L11
10921,21719,22893394,2020-01-10 08:57:17.547768111,4268,L6
10922,19208,22893394,2020-01-05 09:59:41.852183104,88337,L1
10923,21851,22893394,2020-01-05 14:48:11.357020896,77413,L6
10924,17138,22893394,2020-01-05 20:42:21.865192292,47977,L16
10925,19445,22893394,2020-01-05 03:50:04.049109683,63281,L14
10926,20176,22893394,2020-01-01 19:25:33.490527685,63236,L14
10927,21137,22893394,2020-01-06 19:01:47.423367753,15947,L16
10928,21345,22893394,2020-01-11 04:43:27.431498495,19578,L17
10929,13735,22893394,2020-01-05 18:38:43.505976095,56831,L17
10930,19161,22893394,2020-01-08 01:37:03.692983169,72755,L10
10931,14439,22893394,2020-01-05 21:24:51.926172859,50397,L7
10932,11726,22893394,2020-01-06 01:59:11.410683795,72330,L6
10933,15515,22893394,2020-01-04 02:48:21.894462964,3558,L10
10934,12430,22893394,2020-01-09 18:30:31.758679567,51531,L14
10935,15821,22904404,2020-01-10 22:13:13.235222375,16116,L4
10936,16289,22904404,2020-01-03 16:23:43.725506138,7415,L7
10937,14961,22904404,2020-01-03 07:06:03.834458086,7832,L14
10938,15995,22904404,2020-01-02 13:31:15.957394910,84567,L7
10939,22201,22904404,2020-01-09 02:02:42.159525164,48107,L3
10940,19646,22904404,2020-01-04 22:52:33.622245711,60954,L8
10941,21032,22904404,2020-01-03 03:36:08.078705585,53991,L7
10942,19907,22904404,2020-01-04 04:05:38.368973087,29932,L7
10943,18533,22904404,2020-01-03 06:28:42.871778193,55591,L4
10944,17563,22913669,2020-01-11 12:11:38.983657207,28626,L3
10945,11552,22913669,2020-01-04 15:05:02.951459468,5831,L2
10946,11304,22913669,2020-01-09 19:46:30.958614521,22349,L15
10947,19143,22913669,2020-01-05 02:53:23.967802260,45355,L5
10948,15064,22913669,2020-01-03 10:59:10.532563623,8093,L4
10949,10833,22913669,2020-01-05 12:52:16.645255711,42228,L2
10950,17374,22913669,2020-01-09 00:58:18.430766729,55801,L15
10951,13396,22913669,2020-01-10 08:12:12.937637206,84949,L16
10952,13650,22913669,2020-01-03 10:35:59.590210586,10685,L14
10953,21487,22913669,2020-01-03 12:46:04.322302626,47686,L14
10954,12927,22913669,2020-01-02 08:26:01.883079925,87692,L8
10955,13232,22913669,2020-01-04 13:03:59.141393609,13472,L12
10956,22231,22921308,2020-01-07 05:38:01.063501097,74899,L15
10957,18720,22921308,2020-01-09 17:50:36.246849337,3085,L5
10958,12382,22921308,2020-01-03 09:56:04.078380356,24821,L5
10959,18496,22921308,2020-01-10 14:55:19.879665013,39188,L1
10960,15022,22921308,2020-01-08 17:15:56.858281161,62131,L14
10961,10008,22921308,2020-01-11 22:07:57.111960322,54279,L12
10962,19956,22921308,2020-01-07 00:12:10.595983413,55946,L16
10963,21302,22921308,2020-01-05 23:32:22.109114562,64323,L3
10964,11996,22921308,2020-01-11 06:38:04.868688511,4233,L12
10965,17308,22921308,2020-01-08 11:47:31.841613139,16938,L12
10966,15588,22921308,2020-01-06 05:26:32.617285958,48325,L10
10967,10890,22921308,2020-01-07 12:55:54.419058460,15365,L11
10968,20643,22921308,2020-01-01 11:54:47.389218635,27248,L10
10969,15347,22921308,2020-01-11 17:42:38.549475567,84841,L11
10970,17519,22921308,2020-01-04 03:33:26.504593869,3620,L15
10971,14311,22921308,2020-01-05 00:17:33.744206846,87505,L7
10972,15157,22921308,2020-01-09 19:42:39.134889015,67304,L1
10973,20066,22921308,2020-01-06 14:15:52.467680299,48005,L7
10974,20544,22926831,2020-01-02 10:54:08.459224327,58497,L3
10975,21067,22926831,2020-01-10 10:36:27.690056102,57192,L13
10976,10182,22926831,2020-01-02 09:47:10.181315554,67039,L7
10977,18246,22926831,2020-01-05 14:21:08.590942353,56538,L3
10978,19465,22926831,2020-01-07 04:25:53.687291649,77543,L7
10979,14763,22926831,2020-01-03 16:45:37.393284006,31691,L2
10980,21216,22926831,2020-01-11 15:24:50.169932514,77531,L4
10981,18393,22926831,2020-01-07 10:48:24.236116757,82607,L11
10982,20667,22926831,2020-01-02 11:57:14.913407594,36276,L16
10983,13432,22926831,2020-01-02 10:14:12.947394097,8414,L7
10984,22077,22926831,2020-01-11 20:51:57.912025368,80633,L5
10985,13853,22926831,2020-01-02 00:44:57.585169525,75057,L17
10986,10628,22926831,2020-01-05 04:39:00.482966094,35156,L2
10987,13667,22926831,2020-01-10 22:35:06.903000244,56016,L8
10988,20977,22926831,2020-01-06 18:54:03.775916741,74182,L4
10989,14106,22926831,2020-01-03 17:04:56.511911537,22905,L4
10990,20559,22926831,2020-01-11 23:35:31.783071794,83522,L3
10991,21813,22926831,2020-01-11 02:23:04.502805106,2752,L17
10992,17998,22926831,2020-01-09 19:46:30.958614521,60597,L5
10993,19028,22926831,2020-01-11 03:01:42.740060167,73052,L4
10994,18493,22926831,2020-01-05 16:54:24.265387429,87870,L2
10995,14017,22934620,2020-01-09 19:01:26.348483616,83271,L9
10996,11165,22934620,2020-01-05 01:16:48.374664606,74968,L8
10997,13959,22934620,2020-01-06 03:34:29.729246280,53234,L9
10998,17496,22934620,2020-01-02 23:37:52.282299373,86779,L5
10999,15425,22934620,2020-01-05 06:49:05.215058134,43496,L2
11000,17628,22934620,2020-01-08 14:41:23.909260915,70222,L16
11001,12506,22934620,2020-01-06 19:22:23.816570452,68133,L8
11002,12017,22934620,2020-01-05 16:01:36.007805512,77949,L13
11003,14407,22934620,2020-01-09 23:29:19.460118708,57617,L15
11004,20714,22934620,2020-01-08 22:37:55.502073339,9336,L11
11005,20511,22934620,2020-01-07 03:26:39.056833888,81980,L1
11006,19837,22934620,2020-01-11 19:06:21.396861533,36589,L11
11007,11729,22937240,2020-01-09 01:24:03.922270103,47629,L2
11008,14339,22937240,2020-01-01 17:03:53.287259126,20558,L11
11009,16969,22937240,2020-01-01 15:53:03.185624847,46463,L12
11010,21312,22937240,2020-01-10 19:47:41.208228311,25377,L8
11011,10473,22937240,2020-01-07 12:17:16.181803398,11570,L2
11012,18029,22937240,2020-01-07 00:10:53.321408244,6174,L17
11013,21888,22937240,2020-01-01 18:01:50.643141718,17844,L15
11014,10427,22937240,2020-01-03 02:02:07.034718269,7808,L5
11015,20953,22937240,2020-01-08 03:44:33.875924872,80347,L11
11016,17124,22937240,2020-01-08 23:48:45.603707618,34081,L4
11017,16792,22937240,2020-01-11 20:37:47.891698512,80650,L12
11018,16799,22937240,2020-01-04 20:41:11.615578502,80284,L4
11019,18543,22937240,2020-01-01 11:34:10.996015936,21967,L13
11020,18068,22937240,2020-01-11 09:13:55.092283925,56121,L12
11021,14277,22937240,2020-01-05 15:52:35.085779331,16434,L2
11022,15876,22937240,2020-01-06 18:33:27.382714041,15603,L2
11023,13686,22937240,2020-01-02 23:06:57.692495324,72121,L7
11024,12238,22937240,2020-01-10 21:19:07.703065289,47954,L8
11025,20697,22937240,2020-01-04 20:42:28.890153671,24902,L3
11026,14810,22937240,2020-01-05 19:27:39.939832506,61725,L17
11027,11339,22940242,2020-01-09 23:12:34.890641515,47502,L13
11028,14980,22940242,2020-01-11 12:15:30.807382714,64741,L4
11029,18300,22940242,2020-01-10 02:36:04.273518172,5895,L14
11030,21622,22940242,2020-01-04 20:46:20.713879177,67654,L4
11031,19628,22940242,2020-01-08 09:51:37.129847955,11935,L8
11032,16855,22940242,2020-01-05 01:18:05.649239775,43593,L6
11033,13143,22940242,2020-01-07 06:20:31.124481665,22517,L10
11034,20687,22940242,2020-01-10 19:28:22.089600780,47432,L3
11035,20540,22940242,2020-01-02 20:55:35.685828116,13875,L14
11036,11952,22940242,2020-01-05 11:40:09.269046263,71263,L16
11037,12823,22940242,2020-01-10 00:32:25.914301975,89031,L16
11038,20781,22940242,2020-01-08 09:40:01.658671436,52030,L8
11039,20792,22940242,2020-01-01 16:07:13.205951703,61665,L15
11040,11999,22940242,2020-01-07 21:01:26.933897064,22453,L7
